Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.6687424317666099,0.78598900344195,0.6530429643667198,0.7748296738904181,0.1749425234442835,0.9485540480654232,0.4840307154173213,0.4155924517944268,0.4604691721544381,1.0,0.6522286133283123,0.0
0.0997697925109676,0.1409790449929415,0.7704028201232149,0.704157906739432,0.3323591143061852,0.441097339613538,0.9992047981620944,0.9717027551014548,0.7495445176873031,1.0,0.262439995959241,0.0
0.7287288288433675,0.7880196693742445,0.0132099186550651,0.4018222039941638,0.6205175048686472,0.1429906290940079,0.141308153242323,0.5422332787729269,0.1633974969026718,1.0,0.1887202558532016,0.0
0.6717932649872708,0.9053837021391368,0.9374451849799754,0.7046719002754707,0.0504817792846886,0.4334057052970738,0.1648392797918197,0.424626929739476,0.3798307281657427,1.0,0.3457657954574675,0.6993006993006994
0.2102262634805103,0.0002113890070343,0.67626485443497,0.4209624478282772,0.2334119374300234,0.1597657634039992,0.7715058434215964,0.8190003619329156,0.9896151859028862,1.0,0.209191359116642,0.3001876172607879
0.2805686089789893,0.659559603612813,0.1654764076242584,0.0598512312304023,0.1592365478295325,0.4380240206071167,0.5101976824759556,0.746542917163787,0.5504160166476988,1.0,0.4056952347608576,0.0
0.4741117593722476,0.8339952189442505,0.6813210160335045,0.3997116775621546,0.1961982734529839,0.9836917379647536,0.9713079337654044,0.6279958690362143,0.4187123887860099,1.0,0.798544866247378,0.7977207977207978
0.5954676346189667,0.8515590089692362,0.7421602372855609,0.3849202600393443,0.817213173150605,0.2491909552228423,0.9059638289393364,0.3490373420633472,0.5637954530019217,1.0,0.4379504564827494,0.082051282051282
0.7466807362226251,0.5757763099930453,0.5509025178894013,0.6871419392731716,0.2906734126813997,0.0310955611604405,0.9816249731849996,0.8055415613281902,0.3844473740306233,1.0,0.1038783028728464,0.0
0.2580272415063253,0.3980197899501423,0.6615404490206942,0.1251804046746553,0.2479126621911483,0.5943619553637932,0.9005150391354148,0.3578313576400067,0.6802153006793976,1.0,0.3960278250017839,0.467032967032967
0.3114580362638802,0.4985761436126903,0.578404979824295,0.7107294380760588,0.4540186157711401,0.2800888655747915,0.984946573237582,0.827492765656488,0.0274889531217412,1.0,0.2801251423009906,0.4195804195804195
0.8728403122895535,0.5740137367901601,0.6218103642471479,0.8192475253915749,0.6901654146709927,0.9619849725782688,0.445779728593057,0.8392998739538733,0.8537612644260801,1.0,0.6733591092402669,0.0
0.6503549584105354,0.5829528983764717,0.657560021703908,0.8121383953284106,0.5188015615829895,0.6761142209822046,0.78055030107993,0.9866891906821804,0.4973569576227246,1.0,0.698259731059971,0.0879120879120879
0.7797016236843353,0.5797436033467104,0.0506952968510355,0.29058222215329,0.5829021801953413,0.0115311396764552,0.6686892091385586,0.4980574200793226,0.4045526922781201,1.0,0.1219909530386518,0.2603550295857987
0.2866382408883646,0.6012598146177073,0.1486333338499155,0.7613051627976455,0.6184269180088379,0.0659581695817463,0.548992884916584,0.979942024512515,0.0861102306844391,1.0,0.1476545618341768,0.651890482398957
0.2236792437083601,0.6963420183815651,0.0943309139180398,0.1961639129220209,0.2955591287167829,0.352579840579304,0.6980816581179643,0.6124413499169145,0.6033165783336546,1.0,0.3367812507541325,0.6433566433566433
0.1054464837456256,0.962786393793576,0.2814968484149298,0.6388397011538314,0.1260249764806251,0.706345666571223,0.8658228840509656,0.6652966516529621,0.2988091419217858,1.0,0.3648928314250252,0.0
0.8769855100948865,0.8740167693929657,0.5443010283192254,0.0420738483069104,0.6596284603117739,0.6226670298961007,0.9782305776538884,0.322409253143868,0.7044017712918718,1.0,0.7282882195815588,1.0
0.2245658945192151,0.3931179534771662,0.6818760225845507,0.89148210112111,0.5065108243098523,0.2572245149870709,0.3614989569799609,0.8538929207484323,0.9253249028881392,1.0,0.4246352118550626,0.7692307692307692
0.1140246942966265,0.4875454576027266,0.2967439741000688,0.6076557574757593,0.586185484250743,0.3095099182197914,0.1242329906503616,0.6652838785927626,0.7001612043109658,1.0,0.3312875696944807,0.2564102564102563
0.4310050784276904,0.9660189850425056,0.4629680249663628,0.5984397621670565,0.0869614831217606,0.5475757626534898,0.7727149275925767,0.9297413990669714,0.0125415066611033,1.0,0.466198310104026,0.4081632653061224
0.0225292370991488,0.5686078168093127,0.8251100637213397,0.2134852262363136,0.5422884344927236,0.6567407103313777,0.6463308718013269,0.5785143505537331,0.4364369579362912,1.0,0.4159634528775104,0.6797853309481217
0.4973366860663697,0.6148302330899195,0.6028178640941422,0.9550492724883342,0.3873742084888965,0.5583391890094778,0.9641594297071177,0.3572108849961,0.1830522664123032,1.0,0.6315268830890522,0.4347826086956522
0.3932081945970636,0.3161834237054985,0.0503624627675693,0.4918763494068824,0.0320306027529886,0.9024934164287052,0.4033886079004957,0.9229393139791612,0.736361888685822,1.0,0.7492661661578791,0.4923076923076922
0.3966172014676632,0.1468526053553636,0.9022530955196336,0.8213082714425998,0.4266199369113469,0.2689047763209652,0.2382482021440858,0.9945694638399408,0.1268029048311134,1.0,0.4892682775304377,0.8058608058608059
