Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.8938224596254286,0.22399945217286,0.7955472808542714,0.0617780232982364,0.3344642472708419,0.4400483056725193,0.7840562684958529,0.8614332283996914,0.1777240236699708,0.3503513596153546,0.1600413677721037,0.7384615384615384
0.349827551724938,0.5100399052706281,0.8708789951595143,0.341095695288041,0.0522567237842307,0.1293706875076642,0.1322194975473244,0.457617512196969,0.7541767404344805,0.4406592879849896,0.026060338627958,0.6923076923076922
0.2514545258592318,0.6158829621632658,0.227538831514181,0.0783531219399046,0.3115201597597566,0.6744963626685068,0.2521131041070855,0.3356786676050287,0.901718372067649,0.2020850041880139,0.1025760334305286,0.2797202797202796
0.2652900761433081,0.6202961597117335,0.9282072029975842,0.21264452529878,0.147539084694255,0.8352454738831646,0.3852150808159482,0.2478043837888708,0.9707707839492474,0.5195375642497136,0.1364031464266665,0.0
0.9413383915256344,0.066836885868811,0.0122104079395757,0.3017422797003126,0.015998343487858,0.6688815402619124,0.9377678284782892,0.1675410532208205,0.5019596510354957,0.1445586585622006,0.2442533141235237,0.8173076923076923
0.4621776158344565,0.2370333264262435,0.154743044262578,0.4640455692415319,0.3180235500258118,0.0246284893029675,0.3113954064345809,0.2413885900635667,0.8881470448822109,0.1253422536700944,0.009958918636404,0.0
0.529887952549335,0.5594444787059891,0.7457517631336117,0.0970721629893405,0.0981404981196953,0.7624629300304139,0.3435088950500687,0.5615342233143702,0.7562087129943509,0.2875108958211346,0.1612689660250066,0.4102564102564103
0.3665831830538609,0.6153805374505696,0.9817303247811252,0.168708048641521,0.2200852792614902,0.573817036601643,0.7283780463899385,0.8539964154013102,0.7336761106565349,0.6465075031900688,0.0785821906343699,0.0
0.4105538382827892,0.7201197358712123,0.4419371656931072,0.3035148841082036,0.0564792845786926,0.4688234471465412,0.2502431717854452,0.2188160307531995,0.9534209768734988,0.2451245701289723,0.0276699633795301,0.0
0.9914796446068708,0.4113161454432825,0.8255443798991136,0.1216862487908164,0.2830503071160836,0.9646230492174388,0.9875614302631732,0.5729515462721251,0.1529226019866391,0.5337484389337149,0.1047123389281084,0.1864801864801864
0.8010092020693788,0.1000979932167939,0.2988660670117593,0.4623555950176058,0.1115989839936714,0.1825999172070969,0.1541455523448648,0.302116713954381,0.3868031043232289,0.1674285502732352,0.0760340661931207,0.5128205128205129
0.2000263205771856,0.9368073074610124,0.769820038016592,0.4682688622746298,0.0431820200715243,0.1860009301986419,0.7301328850251066,0.5883392030587832,0.9834429862463084,0.6927016971012662,0.0139881388525512,0.0
