Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.3164211463484071,0.5003520527660871,0.5733794184305985,0.8434674551393158,0.8525796235668666,0.5584690484007662,0.1017751138606456,0.9372851066560564,0.291884306485573,0.1419289316550905,0.143712541042136,0.923076923076923
0.1107391781804622,0.4259762146344664,0.2160733634178422,0.6746426953863671,0.627334693552216,0.2788866871362614,0.4412896102240075,0.3422618603784623,0.8901533743552467,0.1712017926202295,0.0455466150731728,0.4895104895104896
0.2514545258592318,0.6158829621632658,0.227538831514181,0.0783531219399046,0.3115201597597566,0.6744963626685068,0.2521131041070855,0.3356786676050287,0.901718372067649,0.2020850041880139,0.1025760334305286,0.2797202797202796
0.9364566408811024,0.5243935613767585,0.4450209828583538,0.9580201750154054,0.4373259335108067,0.9011399575785726,0.1400618470849022,0.7177107118135154,0.082561579044489,0.250630306513821,0.242404240589479,0.7692307692307692
0.2551544134052158,0.558981889949236,0.122140625445131,0.5641372619391496,0.7616411002783026,0.095267778086878,0.8602297593942552,0.7464890736830165,0.3551242381383994,0.1686374870964509,0.0266199534606852,0.5811965811965811
0.4621776158344565,0.2370333264262435,0.154743044262578,0.4640455692415319,0.3180235500258118,0.0246284893029675,0.3113954064345809,0.2413885900635667,0.8881470448822109,0.1253422536700944,0.009958918636404,0.0
0.0513138434470334,0.7386421674702999,0.6134644727665703,0.4463984679174281,0.2795328723531727,0.5699040164658623,0.0142431827663318,0.3933056198950838,0.0539304148052063,0.3602106753777974,0.0294795453331363,0.0
0.4010284575847516,0.6853901068216983,0.4883453083137452,0.0721928165513201,0.994114271139956,0.2195819778262075,0.1620805874447793,0.5816708488962502,0.9757367587222616,0.3209878535873854,0.0410729848816563,0.0
0.1676558311637304,0.8236582749897153,0.0786263845411545,0.3357266980131502,0.9761961099230636,0.5889185938481458,0.4420775257836511,0.1999680335502283,0.0921200583955375,0.1268366383140883,0.0598350240616296,0.3846153846153846
0.4950281579627846,0.5595141892726925,0.2517741759241397,0.2897227678928428,0.2665666442854744,0.8064935044721872,0.1654610135266435,0.6439755449861053,0.2938003897311545,0.206289639212936,0.0788110867954943,0.0
0.3642351243834102,0.1053392817086562,0.1385921300302449,0.2817654934968595,0.8432239071568001,0.8383873148710514,0.1422975358558681,0.9081439615172666,0.4102986598938944,0.1211882991259041,0.1866903314376692,0.7692307692307692
0.3496069775879394,0.235838927446803,0.1936563264731622,0.481538792592158,0.7262554336972449,0.4196758454421625,0.1901219063943832,0.2206860658923159,0.7651448826174522,0.1443140608921259,0.0410609016167667,0.4195804195804195
0.0253187377194533,0.3752107440714307,0.7304950762291527,0.2974698114127616,0.5484830671698514,0.570408341047567,0.3156931771692641,0.647249483158573,0.0048279584273299,0.2777583654335253,0.0739371730656503,0.879120879120879
0.5633657402014595,0.9946262069349284,0.5000629795911256,0.7609555749128383,0.5855835229280005,0.4778140489823941,0.1470323726540678,0.7854908902546884,0.7452627701390244,0.2476206266372497,0.0590256061980016,0.0
