Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size,Cost-,Score-,Idle-
0.0108535786295209,0.504363896423746,0.2276806820885463,0.8666516889576193,0.2291876149435512,0.372073653249269,0.2528260165884809,0.5276129591807908,0.2973816333332464,0.2812462155733966,0.1449187368769075,0.0
0.9745711748516356,0.6877394704422294,0.8924373878970085,0.1851390326411953,0.7085938248112078,0.782472065642778,0.9325747463057916,0.3900765759504451,0.5925424981099984,1.0,0.689625705092952,0.8229799982377302
0.6485114684238384,0.2142958022690961,0.5943917571613216,0.6104620977952824,0.4634435607144164,0.7475834774510285,0.8329922087142405,0.2488301969064021,0.8915374322596572,0.9103122155072274,0.5992325431675318,0.8214147661383843
0.0187059823919049,0.6888985769701199,0.7151696459333509,0.8724471649922259,0.3331868302720097,0.989191504050129,0.9673134421446176,0.6397508250791677,0.4684179891039272,1.0,0.4730531095309728,0.343110127282789
0.9580717586851774,0.1777049984267873,0.5046878549538757,0.6179517388205185,0.3155767944536456,0.6981605696018441,0.8360935736787892,0.8204700962283893,0.297423407658808,0.5720919537719147,0.8010069054404636,0.2254955446444808
0.5946805631505537,0.4030315632054246,0.3663254658579721,0.2539289506832813,0.0093774016734955,0.6761882816895647,0.7662494622643187,0.4389852343956288,0.0681387179651875,0.4681030860805359,0.5937363667753622,0.0470957613814757
0.4733341412203892,0.1037379438237443,0.1745255416503435,0.8794199760830235,0.8928852152924638,0.7455296362874846,0.2681607719107789,0.6349671871593314,0.5519156410152004,0.1842854485835385,0.7301378288854515,0.4023668639053254
0.1429318876930605,0.5286029208271383,0.5985586933826283,0.3163279337626348,0.9754600766728492,0.9453265218398396,0.8877502049847749,0.5550760230646427,0.7936884822602706,0.989228250794834,0.5483392649931398,0.1141058430060988
0.4139347152494788,0.435998309437336,0.0618297603150516,0.6479980330388097,0.9651518991917016,0.9482571221157896,0.7094976383443206,0.549268889594435,0.2921410320245354,0.2237153851748783,0.7077887951195164,0.1247401247401246
0.3556156453221517,0.5341709940568059,0.718883402477488,0.9786666102269844,0.9718855947396042,0.3393357899682639,0.0120259759137295,0.4336204402078949,0.2399163356071808,0.4710092176986936,0.3301656652836365,0.0
0.2474373968551705,0.8005075371275784,0.3961910762093749,0.8887567843379026,0.4513976143832763,0.5538183696954195,0.4329115082052445,0.3668654356674646,0.3032068749704812,0.4403918354159796,0.5690236847252642,0.5207100591715976
0.3704623595185722,0.2472451030182079,0.6482883264015161,0.4335366523352966,0.8548446292390601,0.9643698455307896,0.5637432337946798,0.0459490427080188,0.6117138086002191,0.6412795895453036,0.575548594286109,0.0
0.5152904738101606,0.5249697570655546,0.0550256865929194,0.6796205192466078,0.9462234643147334,0.3330353493885719,0.0353421092590524,0.0650859897162626,0.1132512203642007,0.1204821055028941,0.2264503551323419,0.5128205128205129
0.4871049872745984,0.220055783043288,0.7521186825524719,0.6206665485089987,0.4614986846735398,0.5123667804439144,0.2466178410708061,0.5474475385121345,0.3122349610304196,0.2666945717639848,0.4647847985119759,0.0
0.2294250821048051,0.1380268449498024,0.6800710472829782,0.635086784642105,0.0770416644884306,0.2892299012688062,0.9958978449640932,0.6128566892731927,0.4501243610416509,0.7043389028626914,0.4128656147036867,0.5235042735042735
0.247579171723447,0.8534092251921214,0.0554802487628867,0.86342930294581,0.2615581377142398,0.7024080440673605,0.2702921310072967,0.9286841405659206,0.1993114410917794,0.1707887937058497,0.486474357378078,0.0
0.7207969646994172,0.2915796539242664,0.4897454987666546,0.8856346696387429,0.8196178883544503,0.8522592830539486,0.3218764703573087,0.4049132464243383,0.2550354809301324,0.350458650320469,0.8173524771259846,0.686070686070686
0.9213950387981484,0.8857489213035245,0.5389680525755361,0.7674085236681223,0.8748486276002813,0.7585935997082638,0.3739496787456533,0.6381103557044696,0.6321370712922745,0.7276251500115348,0.8099539460459925,0.0
0.4031537308069727,0.9439871011952656,0.4986455698705566,0.7584321548194864,0.4009553812236042,0.7114945001508209,0.2241792978217274,0.5793125527404407,0.1683649647722953,0.3539433346030034,0.7578754590547301,0.7692307692307692
0.0648387568125429,0.2713042059624746,0.2337050629711702,0.2276816825617929,0.3454597015672299,0.9339987266538876,0.9583915945993836,0.3538052579782369,0.157765024493209,0.3592666357538709,0.5321405649430918,0.7479170703352064
0.9985365190125558,0.7919332252006044,0.0394868188793209,0.5772184808232786,0.8790114319602828,0.7999657230504028,0.7803909716919819,0.689584790085485,0.1132323525503968,0.2596295733251231,0.828718367830761,0.5758722152164775
0.4763459054313781,0.4072312226203235,0.4295566096482188,0.4353077635332653,0.0028032795019101,0.7544451106543881,0.5740167006832427,0.632391905916396,0.7021011787576356,0.4853216120438753,0.604552270522142,0.0
0.519813463273892,0.8901278374786518,0.6614900293745698,0.52466067337131,0.360554383719026,0.3719467220753564,0.5884090236216617,0.4453025721661364,0.0290405605881909,0.9219913333769412,0.4653539015598067,0.4002501563477172
0.9942548185588284,0.5036337883814789,0.476266656102321,0.3348668871039292,0.8777089672845,0.2749220019876762,0.5302718040464575,0.0249554449146496,0.2076774942703462,0.5137881161804578,0.7277538293238004,0.6391675956893347
0.3002798375567594,0.7167252313978355,0.3146653130994435,0.8035419947770551,0.985822278614956,0.7716692364491681,0.7938411192024433,0.2541451499359689,0.3286923028271027,0.6571337958117408,0.56848573116071,0.7196370159333122
0.1822379141821409,0.1892131280365773,0.1811291024297031,0.3422856674510316,0.3986717093588713,0.6101019176258607,0.8444181900310878,0.4764854839063324,0.6891997292013639,0.4127805890838383,0.5368431697376215,0.540223135642983
0.8820662285715475,0.8919242901221032,0.9536462269656536,0.8091626362211866,0.1867864221322502,0.1572948464729132,0.5557348967684174,0.0398480315476764,0.1858705059738979,1.0,0.5458376394858944,0.5128205128205129
0.304229705954255,0.8309638525711873,0.137497118526702,0.7326891628617545,0.570402918162151,0.9342611439388506,0.9864103643312788,0.0582381400514167,0.9883197130888915,0.5263123330622205,0.6644795762553264,0.0222965440356744
0.341103741643015,0.3975268830761664,0.5556323584592875,0.5715949240156094,0.7119921266676598,0.5843927856274032,0.6048083451303543,0.4840170932084687,0.3492038263514395,0.6301173330770392,0.5523273912927059,0.1538461538461538
0.3676028552350109,0.4315198679704451,0.2621385584319203,0.3994876906776542,0.7610228072709604,0.7149160991630688,0.5581694364526311,0.4739755022075724,0.1101131057729558,0.2985622975474364,0.5808640904384174,0.1969230769230769
0.7886081022188655,0.8733789297112421,0.9219468493586872,0.1976431332315973,0.2175228525136811,0.8286576895608377,0.7343860160068838,0.2928052368389237,0.0108280160321714,1.0,0.6410781375300267,0.8155699721964781
0.2293444116958559,0.6074423499391678,0.6614574147895727,0.8911116768440364,0.8152734097573751,0.662494812447494,0.3870148978502209,0.6345699672578236,0.218231484158822,0.5094257708707253,0.4981239867228956,0.276923076923077
0.1687688272040635,0.3653188688309908,0.0702210763329046,0.6401999075984285,0.1636587285609082,0.5245515153529662,0.6807432762613025,0.8207103902238125,0.5008363313829572,0.2650503471436538,0.4218559577277125,0.0
0.924346720551333,0.2737684263130667,0.39661964809156,0.4036268095722543,0.4242988965474227,0.5617258105268544,0.9865180446126094,0.3341243953102435,0.3911645017232805,0.615647967633429,0.6885448910124653,0.0456968773800457
0.7050847215798745,0.0863439179951882,0.7992010996108017,0.6590325774220753,0.6477460930691686,0.1870285517125902,0.4985836877071858,0.1416325758930994,0.4003052375740327,0.4533219826406335,0.5381687992231398,0.6923076923076922
0.7784903237019719,0.0058000838186591,0.2508922351845857,0.2763727349649436,0.566951761966501,0.9716346882628012,0.9883919630795672,0.4253038228710728,0.6894484140586649,0.447944285050673,0.7945664260398339,0.0162513542795232
0.4329208916458429,0.5990859308970498,0.633219229161762,0.4072680202251115,0.24719430565983,0.6753513885752755,0.989341952600085,0.5102511913962158,0.9777669405337694,1.0,0.6625734973755504,0.503235082674335
0.5346217738828156,0.3232795614472552,0.529407681715537,0.9667674668144298,0.0133172237291673,0.749542421160491,0.7043266336590895,0.8950364199136727,0.8416503366158278,0.6545649043779198,0.7091971510872169,0.0222965440356744
0.6900030957476079,0.7631327178948556,0.5176447538308128,0.2782280519263224,0.4079366985188727,0.8734159213860815,0.9021264743445429,0.7531025063692971,0.1614863488803311,0.9023465111619368,0.8041355971954429,0.0512820512820512
0.3111883317633357,0.7980786395060774,0.1630417125890456,0.4757484264528829,0.6908235474871866,0.9737112781586472,0.4570162469759173,0.6738823280383479,0.1183578862837873,0.25437168924512,0.628845316474004,0.4029304029304028
0.931983622499644,0.7393116396621427,0.3583379071890724,0.1683001365644565,0.6101933606710532,0.847972931966711,0.4021287732765006,0.8731037359658206,0.1497352199642552,0.349121734967575,0.8221351932531235,0.1883830455259027
0.5463672898193717,0.1771019538959182,0.6459671479148934,0.1299719039758164,0.766647490197068,0.8254601878365231,0.6476857055744484,0.4063563135621222,0.477200543789995,0.6617794260576672,0.7416498585758522,0.7299843014128728
0.9807265224079336,0.0303619805609989,0.4955449615894409,0.9891992410497829,0.6415543330421537,0.836917699773343,0.9876939003294772,0.5055469126429083,0.4989145460903318,0.6153643919515784,0.782765391368416,0.0
0.472070925176513,0.0875602666917196,0.5069664169359152,0.7729529777166079,0.6304945764605172,0.5688808863990721,0.5103994794910431,0.0838647682384516,0.3757439748573135,0.4501191476470558,0.6342386676417788,0.0846859562455892
0.3747211239388613,0.0791422511467841,0.0504482637774631,0.9800233725595108,0.4990228222228786,0.923917497913486,0.3949679830917231,0.8517245381753237,0.8206415014336466,0.1630735027438225,0.6339526661478928,0.1923076923076923
0.5129806634306252,0.8178827138276001,0.2884074753580122,0.8869259129995763,0.7691488356585132,0.2333851681667793,0.1868555574212633,0.1293303862782575,0.1315006929833235,0.2610435630419472,0.5418580588993778,0.5128205128205129
0.7564963951088246,0.8990121812127428,0.233098102261786,0.4959353813335375,0.8703685127823607,0.3729586895202786,0.6037945729670505,0.0369579828647743,0.0572668724817908,0.3379997431731358,0.6648677386201818,0.5896306336834971
0.1646264003668344,0.0294174587528242,0.9711726210946392,0.6856742423203882,0.1732440591853586,0.6519084187816313,0.4460261135841726,0.6169341009159998,0.6076191622811784,0.4817289451236697,0.5816304293991761,0.5394605394605394
0.6822698332134762,0.4685207618060355,0.9296236203853384,0.2919069530700088,0.4370132625887414,0.777750947099563,0.975734551914064,0.5991422918582111,0.8692232812890448,1.0,0.7924002021943058,0.282258064516129
0.7094648925154007,0.1251203415630437,0.4526648384080787,0.4739182076014367,0.7806264763766139,0.2358264386137866,0.5985889011898677,0.0698577255791292,0.4990214284877179,0.4287245868378495,0.662335360885667,0.6438495425279567
0.9557938184997966,0.1041241326756087,0.3244754667665738,0.7811984240412214,0.2663496056478703,0.6300964073522111,0.3399735626213107,0.4397520956765705,0.8230706086985314,0.332024587318923,0.7749971379496814,0.463980463980464
0.7128139142437157,0.3444514753537708,0.5862853520130807,0.1007385777206397,0.90917003060636,0.8693543158407679,0.4326500491822022,0.7111247417599419,0.3679550363517444,0.480532782366121,0.8406560995780157,0.6797853309481217
0.3954397677050552,0.347220589378148,0.4738739234283464,0.8378994026332136,0.4228894993154468,0.5868467220103817,0.7405997167164642,0.5888117160562739,0.3235230117686899,0.5462444753410539,0.5583244128300672,0.2991452991452991
0.7761514460419938,0.0228506539000686,0.8299202286401838,0.1412599025073604,0.6880756877328015,0.6660045556456798,0.0655445295575607,0.280715430418515,0.0425341864039988,0.2507542919702185,0.998728290795366,0.8284023668639052
0.4675665716255475,0.6537245021949212,0.5036630164274611,0.8375093945405153,0.4747946186846824,0.7738039329224493,0.0524589414458085,0.4448183167914873,0.1652946473245392,0.2330086848845097,0.6880154860438454,0.4733727810650888
0.6524814545117017,0.0126095811333806,0.2072800409514141,0.6598743217918616,0.3624623101673762,0.1255902178817504,0.602029683289382,0.1603709900901976,0.4398156153799601,0.278692105793667,0.4652997983432721,0.5821205821205822
0.8171401768212442,0.2728567581080441,0.9259289962908536,0.9411508160273216,0.826317212234446,0.927217871469954,0.7809446292286862,0.2633957824869529,0.9588328915662844,1.0,0.7905016088692838,0.0486854917234663
0.6807045981586951,0.3446327302663352,0.9761919070878348,0.6113752799258397,0.2081182413064729,0.910116069614802,0.8776862062416907,0.5438839495311334,0.7788991618270308,1.0,0.8370651232902218,0.2457002457002457
0.6627440760050727,0.1823061682200562,0.7174308126323823,0.7374311400711331,0.9214978548228726,0.885123409404785,0.6408699738410677,0.0275772747755447,0.122053191640706,0.4580262327187675,0.7569987541738239,0.2564102564102563
0.7731740058012048,0.0288263271475996,0.1013472601330526,0.1860607442658352,0.8381724207312166,0.9799000312748916,0.4054919036044592,0.8792513093233263,0.480890561127791,0.1298610671684937,0.9359093622322522,0.6515837104072398
0.5424097386909124,0.1141600083960697,0.9261443570078104,0.4357718459255643,0.3381379808322848,0.5100948415816399,0.6471173499082625,0.6200297593975926,0.1535602792781469,0.7098195966668166,0.673472278137552,0.8214410024364776
0.8926761027113462,0.3789484783293617,0.3895181422100886,0.4186100579784958,0.1605862434978762,0.6172602520307368,0.2561817725514179,0.1380685831108619,0.0584294120022985,0.2228901482800761,0.8199048302412724,0.673871582962492
0.6224696623799525,0.2451162927566657,0.5644190879055954,0.8837101090963225,0.8529565206149506,0.214698146060385,0.6075759434222497,0.1540256163421739,0.372655541557863,0.4782501147751536,0.3545663922634947,0.0
0.888711523982825,0.131785450996142,0.0001494071790596,0.853239328276408,0.7995992869960686,0.8290241806385209,0.1695973599097437,0.0458258920275475,0.2856475092945846,0.0867951726249133,0.661528672423498,0.0
0.5787033218547809,0.2111621630408333,0.442886027145126,0.4369273802339879,0.9735746367572148,0.6949795044663849,0.3143927203974517,0.7552981434839858,0.2798533730984892,0.41134238189691,0.5792342550333252,0.4347826086956522
0.6246784883750781,0.4219077274717622,0.0898085294894979,0.0544829759057946,0.4759020905095062,0.9758010821694328,0.4528053071748557,0.913450840714605,0.0698169450663824,0.1996434379995878,0.7147254442277802,0.5274725274725275
0.2786717026838098,0.1337909466980047,0.3793327897182708,0.968860846756752,0.2173721207964325,0.9480550025440702,0.186536674049174,0.0677708477405512,0.0821129956742524,0.1633366912703311,0.8163413456530705,0.1538461538461538
0.7637387577728405,0.5520485297807328,0.6217155881021971,0.2046741505049654,0.3618226945715302,0.3894431268174912,0.7954793904701689,0.0275760599798686,0.5370033470506406,0.9585026588078064,0.5930859547501549,0.0048995590396864
0.0168861369435706,0.095408839404239,0.5409385261411337,0.4642767159710705,0.933756501917749,0.3692844859587351,0.9996659266305812,0.1130987818500756,0.6916177343688165,0.6798427807169223,0.1981143053945869,0.0537923614846692
0.3512673642877406,0.8626235312038093,0.5710667127455603,0.8117666700708884,0.4321903021762998,0.5334426964782338,0.2566022841898389,0.984335138781149,0.4265487954061121,0.6532569136610521,0.487100724613524,0.2825745682888539
0.5657943941043391,0.2296938718470942,0.0781815653680135,0.6518537274064004,0.5765325275292792,0.5970019607685164,0.6030838903190281,0.6901537008150831,0.0537468821670666,0.2506077521131872,0.5995145809709318,0.7027540360873694
0.9113156512156252,0.1555986964622124,0.0996572317932019,0.6252611597596134,0.0742567370217496,0.6560837797644482,0.8061977506269696,0.0441768287688213,0.0400193652263564,0.2414858188826567,0.657085853802014,0.2128688921141751
0.3385545800338284,0.366248815852528,0.6401031921474056,0.1078741050006464,0.0299280842683233,0.4064006936397307,0.99776595599038,0.0304069657920519,0.1252511694614552,0.6418433471034571,0.5816215381522896,0.5731523378582202
0.3232514598575113,0.3153613243219835,0.0728309779598848,0.8891298070060369,0.8659959364827966,0.9543502121960882,0.4300928614529954,0.9294044889975324,0.5127008633223066,0.2110549363341472,0.6642205321167656,0.4453441295546558
0.2468902028121821,0.0776521086921726,0.8879162066703166,0.9327081804465104,0.220895311555345,0.5706822919821053,0.0820204822998612,0.5727935807588288,0.3428968745787611,0.2560142525793931,0.4132438618888009,0.0
0.3938603781086451,0.8161466976016127,0.9691631724946574,0.7505025262476234,0.6381297988813066,0.2715798362711239,0.5509275819483976,0.3192443301343611,0.330099876529996,0.985389234553878,0.3595443409753004,0.1904036557501904
0.0160392507327776,0.2512076704967285,0.7131386878036565,0.909514243458142,0.713314733091584,0.7219985253657695,0.3732889020480358,0.5001267119492886,0.3498369791049401,0.5209759765907215,0.2849344874671677,0.1636661211129297
0.0448764914813704,0.8892890888546546,0.2765297810937215,0.8542561838096014,0.1028464677344501,0.5532892008057942,0.9241906170930408,0.8211138716924429,0.5408855654461452,0.6628740164326564,0.439051971072963,0.4520597885526796
0.2610789725318848,0.1164064037109727,0.6099447729915901,0.1757727781838254,0.4397193627934554,0.3582590569836335,0.7994801188411761,0.7988224386402445,0.1435159445507802,0.5386065869199499,0.5498288489475228,0.6950226244343891
0.9434964258845584,0.8843845055582785,0.7996621724321653,0.990022710386217,0.2926115004017956,0.0686573702545558,0.6010829697363579,0.0769170579434389,0.2392093987687225,1.0,0.3304565353721269,0.2852203975799481
0.1678402785402534,0.2546806175822242,0.7572492828441713,0.7474924994107575,0.5817596217314406,0.9964632582286752,0.81989044356302,0.1184714775051389,0.7967748235497275,0.965452209938339,0.6343605768242132,0.2150858849887976
0.4523767577078835,0.024937839397943,0.7567956835117235,0.1800936637692319,0.497720688538555,0.6467916110010686,0.495141382808787,0.5904536618227342,0.3006486734030302,0.3177850229773552,0.7043342569795361,0.2262443438914027
0.892072455367447,0.0449904734070932,0.3896320455423964,0.0205245445223066,0.121164426822918,0.7713538142979414,0.1372721032733884,0.5754688538061186,0.0304803499221405,0.1870317888008766,0.8540057258734397,0.5128205128205129
0.9991918611443776,0.5193509793742289,0.4302917104324355,0.0851918198497694,0.812768055713328,0.7001045690606341,0.4121837507466891,0.4725831190622166,0.4016927791838856,0.3682639062309317,0.747754119932087,0.4733727810650888
0.507888873508747,0.9251510668055604,0.2774570055551393,0.861858383255836,0.2182517474615757,0.7373285322114185,0.974868110719134,0.1631942720524384,0.7905751953485275,0.740051403559315,0.6376282038826626,0.0
